EntityIdx,SiteLocation
Site-3161,903.256085414029,3331.94372120486
Site-3162,-256.819070998384,3725.93760300044
Site-3163,-2.40139796516479,3855.99976195088
Site-3164,1294.29847524143,2800.88556753109
Site-3165,-881.08720378201,4378.85853278032
Site-3166,-1378.88280166583,5346.4483463452
Site-3167,-1033.86723895548,4286.7547517038
Site-3168,-560.096476541385,4137.44878212079
Site-3169,-181.582654175909,3725.93760300044
Site-3170,-422.282872449103,3440.24615026559
Site-3171,416.522677544315,3818.60397315657
Site-3172,-820.805925135322,4165.24600150416
Site-3173,-826.727629600801,5373.95040333368
Site-3174,526.812570141171,3934.96816576534
Site-3175,-735.555441167434,4059.09914739171
Site-3176,429.74941477818,4398.98609283636
Site-3177,497.307867318291,4073.08260380272
Site-3178,-1131.33269833981,4129.14176126955
Site-3179,-444.916201482066,3906.85194504474
Site-3180,-670.033820202038,4080.13250891575
Site-3181,411.718154312937,3631.09885452245
Site-3182,-317.724118057743,4897.98659324427
Site-3183,114.735084488495,5092.121470555
Site-3184,-735.555441167434,4030.25535415624
Site-3185,-108.180959824686,4618.81628734558
Site-3186,-1304.14363518777,5329.52786544859
Site-3187,-1180.6807948811,4148.63086666697
Site-3188,-1332.13727370765,5272.061782472
Site-3189,1112.9112211465,4278.31907035336
Site-3190,-49.6650509558316,3909.61007277057
Site-3191,-366.946621908309,4510.42532754613
Site-3192,1268.0613228836,2811.11378306846
Site-3193,-415.178728850235,3959.03028459081
Site-3194,370.586469555635,3631.09885452245
Site-3195,-1005.11873664269,4394.67719164081
Site-3196,142.186125147938,5389.8554937115
Site-3197,-919.715987219076,4106.97279096338
Site-3198,-282.321176688202,4915.10990555233
Site-3199,997.63226752843,4191.82759433943
Site-3200,-785.602380559402,5544.35984983941
Site-3201,71.3131779557636,5092.121470555
Site-3202,412.141497219565,4418.35009855578
Site-3203,-867.306773656193,4397.9985473067
Site-3204,347.520154799031,4529.11864688899
Site-3205,60.4577013225806,5126.08498468811
Site-3206,-1386.61525850098,5250.42341580919
Site-3207,-784.1893820137,4279.98992583536
Site-3208,-101.680546977116,3729.5867363007
Site-3209,142.186125147938,5427.62878903965
Site-3210,-414.523229540103,3421.79282081037
Site-3211,-908.978127683601,5373.95040333368
Site-3212,-160.551527357192,5438.2101065478
Site-3213,1015.92152672153,4171.81363409687
Site-3214,-792.772879303418,4451.30695112783
Site-3215,-1233.00388623367,5329.52786544859
Site-3216,-1025.58072263296,5162.38022209586
Site-3217,-721.242228447955,5506.43011958391
Site-3218,-713.149365115367,5481.07600877969
Site-3219,-961.573680692608,4686.62995376148
Site-3220,13.4177119228453,5092.63177175107
Site-3221,71.3131779557636,5137.40615606581
Site-3222,-69.0446102785365,5496.63207733161
Site-3223,-79.4509440268937,5140.12355178556
Site-3224,947.347807982891,3376.85859177689
Site-3225,-700.363491655324,4164.73090897539
Site-3226,-353.127059427285,4880.8632809362
Site-3227,-415.178728850235,3906.85194504474
Site-3228,-872.342758118811,4309.35151751805
Site-3229,-1268.57376071072,5344.9420758735
Site-3230,411.718154312937,3673.09769763412
Site-3231,447.357332336794,4379.62208711693
Site-3232,-1093.58591619155,4216.00481545549
Site-3233,-1121.95695282068,4140.2539692944
Site-3234,-1284.22931005268,4749.62981531889
Site-3235,-1237.66668860747,4874.84915074971
Site-3236,110.278212494035,4895.0392335596
Site-3237,1232.29173389906,4048.75766554439
Site-3238,-1084.45397074415,4140.2539692944
Site-3239,-1367.47181167721,5367.30171148302
Site-3240,-1140.67764050251,4264.33133180613
Site-3241,-933.527520429951,4223.02255633912
Site-3242,-1332.13727370765,5236.47877570925
Site-3243,-1045.04573284758,5176.73835843391
Site-3244,-923.967741388201,4661.84079306382
Site-3245,-1084.45397074415,4095.80513719501
Site-3246,433.21048152204,3797.01263132408
Site-3247,-1249.37318102661,4789.52868058299
Site-3248,447.357332336794,4418.35009855578
Site-3249,-1254.25362388031,4590.53106286576
Site-3250,-1194.56243967708,4080.94421858401
Site-3251,29.3560817744942,3931.01859772833
Site-3252,-859.863998252511,5250.42245289535
Site-3253,-2.40139796516479,3705.96209039598
Site-3254,-1249.37318102661,4749.62981531889
Site-3255,-838.476601508189,5250.42245289535
Site-3256,-792.772879303418,4314.25333089386
Site-3257,-37.970197214448,4628.60609345016
Site-3258,-1005.11873664269,4308.3392396912
Site-3259,58.8609875954253,5235.49974881036
Site-3260,-57.6836531187163,3785.12016194375
Site-3261,-94.1388073026384,4589.44686903184
Site-3262,-37.5931913041267,3933.41476924652
Site-3263,-801.356376593136,4348.51673595235
Site-3264,-1014.70157074695,4329.9237276786
Site-3265,-872.342758118811,4263.80935071094
Site-3266,115.977014958236,5316.04972762356
Site-3267,-858.851996719373,4286.58043411449
Site-3268,-914.740587880846,4174.87542730998
Site-3269,-1014.70157074695,4416.26167962821
Site-3270,-1378.88280166583,5346.4483463452
Site-3271,994.570166427026,3849.63253652901
Site-3272,66.5281357199058,5213.84096401422
Site-3273,-878.391102054077,4590.14603441414
Site-3274,443.603947405704,4633.06375205601
Site-3275,-619.641761121668,4080.13250891575
Site-3276,-2.40139796516479,3780.98092617343
Site-3277,-63.6656258345112,3683.66481462038
Site-3278,-619.641761121668,4030.99018381819
Site-3279,-1032.3538748078,5345.54882891606
Site-3280,399.834873566591,3797.01263132408
Site-3281,-942.770711040404,4674.23537341265
Site-3282,-654.431309940643,4141.67163073245
Site-3283,-872.342758118811,4309.35151751805
Site-3284,-881.08720378201,4378.85853278032
Site-3285,-101.359890938388,4738.11526260026
Site-3286,-1399.29403213102,5206.84412746172
Site-3287,-534.434194046523,4574.41388469326
Site-3288,-1140.67764050251,4240.16807363081
Site-3289,-430.04746516615,3932.94111481777
Site-3290,-534.434194046523,4720.80640091819
Site-3291,-961.573680692608,4686.62995376148
Site-3292,-325.959013679036,4469.28893350974
Site-3293,-849.664833585648,4669.82322837152
Site-3294,-574.454452004687,4166.89795231304
Site-3295,-1180.6807948811,4171.19308269463
Site-3296,-1367.47181167721,5367.30171148302
Site-3297,-1378.88280166583,5346.4483463452
Site-3298,-282.321176688202,4880.8632809362
Site-3299,114.735084488495,5092.121470555
Site-3300,535.153413651892,3678.07776765294
Site-3301,903.256085414029,3376.85859177689
Site-3302,-94.1388073026384,4628.60609345016
Site-3303,110.278212494035,4924.71806729784
Site-3304,-588.81242746799,4196.34712250529
Site-3305,-1367.47181167721,5367.30171148302
Site-3306,-923.967741388201,4661.84079306382
Site-3307,582.768061560353,3678.07776765294
Site-3308,903.256085414029,3331.94372120486
Site-3309,947.347807982891,3376.85859177689
Site-3310,541.441520554082,4133.91296143244
Site-3311,-422.282872449103,3440.24615026559
Site-3312,-17.5385067270677,5377.58245195799
Site-3313,-1276.12052171579,4599.44148149126
Site-3314,443.603947405704,4594.58655288305
Site-3315,-801.356376593136,4279.98992583536
Site-3316,-198.805569309786,3785.12016194375
Site-3317,-355.413240217382,4255.94445545359
Site-3318,-1378.88280166583,5346.4483463452
Site-3319,73.5766804687025,5325.68850580154
Site-3320,-954.438480490773,4126.43067374322
Site-3321,997.63226752843,4151.79967385432
Site-3322,-1022.9483297251,4203.92318636783
Site-3323,1039.18794384587,3849.63253652901
Site-3324,1034.21078591463,4191.82759433943
Site-3325,-49.6650509558316,3909.61007277057
Site-3326,1127.84942768047,4260.67991290043
Site-3327,-849.17029988035,5277.6656172727
Site-3328,558.960737606122,3664.34991432191
Site-3329,-806.395506391706,5277.6656172727
Site-3330,-721.242228447955,5506.43011958391
Site-3331,-963.960953186192,4602.56837004166
Site-3332,29.3560817744942,3912.26388878397
Site-3333,68.9665566778386,5389.8554937115
Site-3334,-1304.14363518777,5360.35628629842
Site-3335,-175.285249944608,3798.24246373553
Site-3336,926.817674238823,4487.83943801702
Site-3337,-971.799727126621,4116.7017323533
Site-3338,1097.97301461253,4295.9582278063
Site-3339,-1254.25362388031,4590.53106286576
Site-3340,-238.009966792765,3715.88608248008
Site-3341,307.28412810056,4486.77134520559
Site-3342,50.6616645603137,5389.8554937115
Site-3343,-1367.47181167721,5367.30171148302
Site-3344,-560.096476541385,4137.44878212079
Site-3345,-1025.58072263296,5191.09649477197
Site-3346,-444.916201482066,3906.85194504474
Site-3347,-574.454452004687,4166.89795231304
Site-3348,-81.2039724838946,3798.24246373553
Site-3349,-415.178728850235,3959.03028459081
Site-3350,-1180.6807948811,3990.69535447339
Site-3351,-353.127059427285,4915.10990555233
Site-3352,-654.431309940643,4187.79018721832
Site-3353,-1284.22931005268,4749.62981531889
Site-3354,906.677649980262,4472.82462151917
Site-3355,-867.306773656193,4397.9985473067
Site-3356,-1378.88280166583,5346.4483463452
Site-3357,903.256085414029,3376.85859177689
Site-3358,-1249.37318102661,4789.52868058299
Site-3359,-931.466431676831,4568.04866529296
Site-3360,-57.6836531187163,3863.8539726944
Site-3361,905.334611589336,3800.41862368993
Site-3362,497.307867318291,3997.04465676556
Site-3363,-785.602380559402,5487.55670100417
Site-3364,497.307867318291,4164.32814024731
Site-3365,-1237.66668860747,4982.69478227757
Site-3366,-1285.99170318373,5157.45762308946
Site-3367,-607.043746351575,4067.84692764136
Site-3368,-1121.95695282068,4095.80513719501
Site-3369,1294.29847524143,2800.88556753109
Site-3370,130.110459788081,5325.68850580154
Site-3371,-947.713692431512,4585.30851766731
Site-3372,-1249.37318102661,4749.62981531889
Site-3373,411.718154312937,3631.09885452245
Site-3374,-839.592857684427,4174.87542730998
Site-3375,-1246.05259216967,5182.35858094509
Site-3376,-158.678318872208,5496.63207733161
Site-3377,-1325.9308141978,5182.35858094509
Site-3378,-1316.6907538275,5254.27027909063
Site-3379,-1305.96125869076,5169.90810201727
Site-3380,428.255668126901,4613.82515246953
Site-3381,399.834873566591,3840.19531498905
Site-3382,-1073.4791238492,5345.54882891606
Site-3383,-769.261764227345,4153.20126985392
Site-3384,443.603947405704,4633.06375205601
Site-3385,-370.828530112055,4880.8632809362
Site-3386,-713.149365115367,5481.07600877969
Site-3387,1112.9112211465,4278.31907035336
Site-3388,-1117.13177834703,4203.92318636783
Site-3389,-1256.70481786661,4982.69478227757
Site-3390,-68.6519089729643,4693.95387590534
Site-3391,-1345.90036970483,5120.106186306
Site-3392,492.800623536936,3893.22838691064
Site-3393,-63.6656258345112,3729.5867363007
Site-3394,-415.178728850235,3906.85194504474
Site-3395,227.252122598452,4591.63865967837
Site-3396,-104.724291849073,3785.12016194375
Site-3397,-721.242228447955,5506.43011958391
Site-3398,416.522677544315,3818.60397315657
Site-3399,-1304.14363518777,5329.52786544859
Site-3400,-325.959013679036,4510.42532754613
Site-3401,541.441520554082,4042.66742498786
Site-3402,-878.391102054077,4610.06533290349
Site-3403,886.537625721701,4487.83943801702
Site-3404,-999.402467569616,4191.84155728017
Site-3405,50.6616645603137,5427.62878903965
Site-3406,-1386.61525850098,5163.26483911425
Site-3407,-723.329582512664,4153.20126985392
Site-3408,-588.81242746799,4196.34712250529
Site-3409,961.106833362892,3738.90123264108
Site-3410,-162.77354997029,3695.78304143937
Site-3411,-1247.18575323704,4928.77196651364
Site-3412,-37.970197214448,4589.44686903184
Site-3413,-963.960953186192,4602.56837004166
Site-3414,433.21048152204,3797.01263132408
Site-3415,-869.457307907936,4116.78673386267
Site-3416,509.806596839053,3872.35849748329
Site-3417,-23.9280446924004,4599.23667513642
Site-3418,-1180.6807948811,3945.57092241808
Site-3419,88.589039904785,4909.87865042872
Site-3420,-670.033820202038,4030.99018381819
Site-3421,73.5766804687025,5287.13339308963
Site-3422,-108.180959824686,4618.81628734558
Site-3423,-1367.47181167721,5367.30171148302
Site-3424,-1332.13727370765,5272.061782472
Site-3425,1028.03349949116,3763.50818906062
Site-3426,20.5890983151355,5496.63207733161
Site-3427,-414.523229540103,3421.79282081037
Site-3428,526.812570141171,3914.09827633799
Site-3429,-101.680546977116,3683.66481462038
Site-3430,-864.027967819862,4629.98463139283
Site-3431,-1276.12052171579,4599.44148149126
Site-3432,-1025.58072263296,5162.38022209586
Site-3433,13.4773419046647,3818.49034406216
Site-3434,-422.282872449103,3440.24615026559
Site-3435,-1378.88280166583,5346.4483463452
Site-3436,-101.680546977116,3729.5867363007
Site-3437,123.881233030414,5427.62878903965
Site-3438,443.603947405704,4594.58655288305
Site-3439,429.74941477818,4398.98609283636
Site-3440,-1254.25362388031,4590.53106286576
Site-3441,-136.658473891182,5428.84892153579
Site-3442,1190.12999732373,4048.75766554439
Site-3443,-881.08720378201,4378.85853278032
Site-3444,-37.5931913041267,3933.41476924652
Site-3445,-19.5899360248293,4716.0345692528
Site-3446,115.977014958236,5316.04972762356
Site-3447,-560.096476541385,4137.44878212079
Site-3448,66.8998673155354,4895.0392335596
Site-3449,-162.77354997029,3675.68000039865
Site-3450,535.153413651892,3678.07776765294
Site-3451,-37.970197214448,4628.60609345016
Site-3452,-1256.70481786661,4874.84915074971
Site-3453,-94.9290533518502,5425.07423199248
Site-3454,-94.1388073026384,4589.44686903184
Site-3455,-931.466431676831,4568.04866529296
Site-3456,-2.06039740211118,5377.58245195799
Site-3457,-1411.97280576105,5163.26483911425
Site-3458,-801.356376593136,4485.57035618632
Site-3459,-355.413240217382,4213.07271780364
Site-3460,-1284.22931005268,4749.62981531889
Site-3461,-1131.33269833981,4129.14176126955
Site-3462,997.63226752843,4191.82759433943
Site-3463,-49.6650509558316,3909.61007277057
Site-3464,582.768061560353,3678.07776765294
Site-3465,29.3560817744942,3893.50917983961
Site-3466,307.28412810056,4529.11864688899
Site-3467,-94.1388073026384,4628.60609345016
Site-3468,1268.0613228836,2811.11378306846
Site-3469,-1367.47181167721,5367.30171148302
Site-3470,-1386.61525850098,5250.42341580919
Site-3471,-341.61399974258,4234.50858662861
Site-3472,-1226.08303666264,5194.80905987291
Site-3473,297.225121425942,4539.70547230984
Site-3474,-335.425588742514,4915.10990555233
Site-3475,-37.5931913041267,3933.41476924652
Site-3476,-2.40139796516479,3743.47150828471
Site-3477,-838.476601508189,5304.90878165005
Site-3478,1127.84942768047,4260.67991290043
Site-3479,-780.189396747601,4116.78673386267
Site-3480,-1033.86723895548,4286.7547517038
Site-3481,-1276.12052171579,4599.44148149126
Site-3482,-1332.13727370765,5236.47877570925
Site-3483,-670.033820202038,4080.13250891575
Site-3484,-849.664833585648,4590.14603441414
Site-3485,370.586469555635,3631.09885452245
Site-3486,926.817674238823,4487.83943801702
Site-3487,-1254.25362388031,4590.53106286576
Site-3488,492.800623536936,3830.61871862859
Site-3489,541.441520554082,4164.32814024731
Site-3490,-574.454452004687,4166.89795231304
Site-3491,-1233.00388623367,5329.52786544859
Site-3492,-867.306773656193,4397.9985473067
Site-3493,-2.06039740211118,5330.09067192351
Site-3494,428.255668126901,4613.82515246953
Site-3495,-878.391102054077,4590.14603441414
Site-3496,906.677649980262,4472.82462151917
Site-3497,1015.92152672153,4171.81363409687
Site-3498,-947.713692431512,4585.30851766731
Site-3499,347.520154799031,4486.77134520559
Site-3500,558.960737606122,3664.34991432191
Site-3501,-588.81242746799,4196.34712250529
Site-3502,-1046.49419188058,4216.00481545549
Site-3503,58.8609875954253,5235.49974881036
Site-3504,-355.413240217382,4255.94445545359
Site-3505,-160.551527357192,5438.2101065478
Site-3506,-1005.11873664269,4394.67719164081
Site-3507,-85.005899955676,4716.0345692528
Site-3508,1232.29173389906,4091.26240872987
Site-3509,-9.79945206458943,5163.8694418028
Site-3510,-963.960953186192,4602.56837004166
Site-3511,-1316.6907538275,5254.27027909063
Site-3512,443.603947405704,4633.06375205601
Site-3513,-560.096476541385,4137.44878212079
Site-3514,-713.149365115367,5481.07600877969
Site-3515,-57.6836531187163,3785.12016194375
Site-3516,1294.29847524143,2800.88556753109
Site-3517,-355.413240217382,4213.07271780364
Site-3518,-2.40139796516479,3855.99976195088
Site-3519,-256.819070998384,3725.93760300044
Site-3520,-721.242228447955,5506.43011958391
Site-3521,-1093.58591619155,4216.00481545549
Site-3522,-785.602380559402,5430.75355216892
Site-3523,-881.08720378201,4378.85853278032
Site-3524,399.834873566591,3797.01263132408
Site-3525,347.520154799031,4529.11864688899
Site-3526,-1180.6807948811,4035.8197865287
Site-3527,492.800623536936,3914.09827633799
Site-3528,412.141497219565,4418.35009855578
Site-3529,-1006.52222039832,4136.15961513314
Site-3530,-867.306773656193,4397.9985473067
Site-3531,-937.077233854925,4136.15961513314
Site-3532,443.603947405704,4594.58655288305
Site-3533,-1.81932883328252,5496.63207733161
Site-3534,-37.970197214448,4589.44686903184
Site-3535,-1276.12052171579,4599.44148149126
Site-3536,-619.641761121668,4080.13250891575
Site-3537,428.255668126901,4613.82515246953
Site-3538,-181.582654175909,3725.93760300044
Site-3539,-619.641761121668,4030.99018381819
Site-3540,-849.664833585648,4669.82322837152
